incident_id,start_time,end_time,duration_min,severity,tower,service,host,root_cause,status,alert_volume,error_count,warn_count,info_count,cpu_util_peak,memory_util_peak,disk_util_peak,latency_max_ms,impacted_services
INC-000179,2024-01-06 00:16:45.337614,2024-01-06 04:06:45.337614,230,P2 High,Database,auth-service,host-003,Service Crash,resolved,6,995,254,3005,27.3,51.3,18.0,271.0,7
INC-001445,2024-01-06 01:10:34.248849,2024-01-06 01:15:34.248849,5,P4 Low,Application,api-gateway,host-042,Memory Leak,mitigated,7,69,304,3720,14.7,97.6,51.9,742.0,1
INC-001542,2024-01-06 01:20:09.679446,2024-01-06 02:49:09.679446,89,P2 High,Database,api-gateway,host-039,Network Failure,resolved,14,1751,122,2130,29.9,61.9,61.7,14945.0,6
INC-004507,2024-01-06 01:59:28.947931,2024-01-06 03:22:28.947931,83,P1 Critical,Database,notification-service,host-027,Database Failure,resolved,11,1213,769,338,23.6,49.9,45.1,13901.0,3
INC-004187,2024-01-06 03:10:06.421297,2024-01-06 09:34:06.421297,384,P1 Critical,Network,reporting-service,host-008,Service Crash,resolved,17,3121,670,1884,12.6,28.4,31.0,269.0,8
INC-001954,2024-01-06 04:08:44.993610,2024-01-06 06:17:44.993610,129,P2 High,Application,reporting-service,host-040,Kubernetes Pod Failure,resolved,11,3681,434,4188,57.0,35.9,15.2,171.0,5
INC-001385,2024-01-06 04:33:49.713821,2024-01-06 07:44:49.713821,191,P2 High,Compute,auth-service,host-048,Memory Leak,resolved,46,4236,45,1639,54.1,99.6,67.7,847.0,8
INC-004633,2024-01-06 04:39:43.873274,2024-01-06 06:25:43.873274,106,P3 Medium,Cloud,message-broker,host-001,Cloud Resource Exhaustion,resolved,10,25,209,4694,62.8,35.7,16.0,104.0,6
INC-004000,2024-01-06 05:21:28.317072,2024-01-06 05:38:28.317072,17,P4 Low,Network,auth-service,host-025,Network Failure,resolved,8,16,182,3502,21.4,19.4,16.4,8804.0,6
INC-001177,2024-01-06 05:28:46.715537,2024-01-06 06:38:46.715537,70,P3 Medium,Network,notification-service,host-024,CPU Saturation,resolved,4,11,192,2865,93.6,22.8,39.3,725.0,4
INC-002615,2024-01-06 05:29:02.254112,2024-01-06 07:12:02.254112,103,P3 Medium,Application,message-broker,host-009,Memory Leak,resolved,10,69,874,2023,44.5,88.7,62.7,427.0,8
INC-001787,2024-01-06 06:23:36.658445,2024-01-06 08:02:36.658445,99,P3 Medium,Application,cache-cluster,host-030,Memory Leak,investigating,9,80,749,4962,42.4,93.8,14.0,935.0,4
INC-002627,2024-01-06 06:58:02.108402,2024-01-06 07:24:02.108402,26,P3 Medium,Storage,inventory-api,host-025,Kubernetes Pod Failure,resolved,10,16,871,2361,18.4,43.3,64.0,146.0,5
INC-000028,2024-01-06 07:33:21.960889,2024-01-06 08:23:21.960889,50,P4 Low,Cloud,auth-service,host-017,Kubernetes Pod Failure,resolved,7,88,188,2962,16.5,63.6,68.0,217.0,2
INC-001154,2024-01-06 07:47:09.234830,2024-01-06 15:14:09.234830,447,P1 Critical,Cloud,notification-service,host-050,Database Failure,resolved,42,4664,766,2052,52.0,48.1,51.3,9410.0,6
INC-000607,2024-01-06 07:53:18.024933,2024-01-06 08:46:18.024933,53,P3 Medium,Cloud,auth-service,host-033,Cloud Resource Exhaustion,resolved,3,52,685,2469,51.5,25.4,28.2,616.0,1
INC-000039,2024-01-06 08:01:26.765280,2024-01-06 08:52:26.765280,51,P4 Low,Cloud,reporting-service,host-002,Cloud Resource Exhaustion,mitigated,5,87,905,4111,56.2,33.7,25.0,234.0,3
INC-001001,2024-01-06 08:09:56.074975,2024-01-06 08:49:56.074975,40,P3 Medium,Network,analytics-engine,host-004,Network Failure,resolved,1,11,803,2731,35.0,34.8,54.6,13509.0,1
INC-001469,2024-01-06 08:49:16.680664,2024-01-06 09:23:16.680664,34,P4 Low,Database,notification-service,host-019,Database Failure,resolved,8,93,298,4265,58.4,26.2,38.7,9733.0,8
INC-002817,2024-01-06 10:42:59.535235,2024-01-06 12:13:59.535235,91,P3 Medium,Network,analytics-engine,host-037,Disk Failure,mitigated,1,26,55,167,14.0,42.7,81.5,107.0,2
INC-001786,2024-01-06 11:15:52.931915,2024-01-06 14:51:52.931915,216,P2 High,Network,inventory-api,host-047,Kubernetes Pod Failure,mitigated,4,4629,767,4414,37.0,63.7,56.0,787.0,1
INC-000184,2024-01-06 11:22:51.414134,2024-01-06 14:45:51.414134,203,P1 Critical,Cloud,cache-cluster,host-021,CPU Saturation,resolved,37,1831,841,1980,63.8,29.6,38.5,369.0,4
INC-000131,2024-01-06 12:41:36.506759,2024-01-06 13:37:36.506759,56,P4 Low,Cloud,notification-service,host-015,Cloud Resource Exhaustion,resolved,5,32,793,3056,53.2,57.9,15.6,301.0,2
INC-001497,2024-01-06 13:16:58.741262,2024-01-06 16:48:58.741262,212,P2 High,Cloud,notification-service,host-028,Cloud Resource Exhaustion,resolved,25,4115,576,3943,90.7,44.6,16.0,174.0,3
INC-000996,2024-01-06 14:21:45.951663,2024-01-06 15:09:45.951663,48,P4 Low,Application,payment-gateway,host-011,Database Failure,investigating,6,46,830,4567,11.0,48.6,62.1,5935.0,2
INC-002139,2024-01-06 16:15:06.337527,2024-01-06 17:21:06.337527,66,P3 Medium,Network,auth-service,host-038,Network Failure,resolved,7,6,219,2166,43.2,19.2,28.5,13561.0,1
INC-001804,2024-01-06 16:24:55.035453,2024-01-06 16:34:55.035453,10,P4 Low,Cloud,cache-cluster,host-030,Cloud Resource Exhaustion,resolved,9,26,293,1139,53.8,43.0,23.0,589.0,2
INC-000753,2024-01-06 16:38:16.544697,2024-01-06 19:55:16.544697,197,P1 Critical,Storage,message-broker,host-041,Disk Failure,resolved,45,4319,668,545,11.2,21.6,88.0,525.0,3
INC-001865,2024-01-06 17:45:34.730108,2024-01-06 18:42:34.730108,57,P3 Medium,Network,analytics-engine,host-038,Network Failure,resolved,1,94,790,4384,36.8,58.0,49.2,8836.0,6
INC-002163,2024-01-06 18:07:35.720786,2024-01-06 19:58:35.720786,111,P3 Medium,Application,order-service,host-036,Service Crash,resolved,8,71,832,2711,15.7,21.2,39.1,522.0,4
INC-002497,2024-01-06 18:15:28.544089,2024-01-06 19:36:28.544089,81,P3 Medium,Compute,analytics-engine,host-010,Database Failure,resolved,5,100,297,3650,29.6,46.0,54.2,8195.0,7
INC-003673,2024-01-06 18:16:44.145935,2024-01-06 19:04:44.145935,48,P3 Medium,Application,analytics-engine,host-004,Memory Leak,resolved,6,95,724,3766,46.0,83.5,37.0,287.0,6
INC-000173,2024-01-06 18:52:07.265853,2024-01-06 19:53:07.265853,61,P3 Medium,Cloud,api-gateway,host-025,Network Failure,investigating,6,39,916,3890,40.1,34.8,31.3,4166.0,5
INC-002346,2024-01-06 20:37:02.588615,2024-01-06 21:34:02.588615,57,P4 Low,Compute,message-broker,host-023,CPU Saturation,resolved,7,68,988,2931,53.0,27.2,21.2,145.0,7
INC-001741,2024-01-06 22:02:37.899038,2024-01-06 23:37:37.899038,95,P3 Medium,Application,api-gateway,host-029,Service Crash,resolved,1,75,754,2974,58.7,22.6,54.9,693.0,2
INC-002604,2024-01-06 22:53:48.351601,2024-01-07 00:35:48.351601,102,P3 Medium,Compute,cache-cluster,host-028,CPU Saturation,mitigated,1,49,443,2486,79.8,19.2,28.6,574.0,8
INC-002592,2024-01-07 01:13:36.242398,2024-01-07 02:20:36.242398,67,P3 Medium,Cloud,api-gateway,host-029,Cloud Resource Exhaustion,resolved,8,20,594,1139,80.5,41.6,14.9,195.0,8
INC-001197,2024-01-07 01:26:07.871344,2024-01-07 02:19:07.871344,53,P4 Low,Network,reporting-service,host-047,CPU Saturation,resolved,4,63,425,316,95.2,57.9,63.6,823.0,3
INC-000831,2024-01-07 02:36:43.014215,2024-01-07 02:42:43.014215,6,P4 Low,Application,reporting-service,host-048,Disk Failure,resolved,10,7,328,4774,12.1,51.1,93.1,544.0,4
INC-000320,2024-01-07 03:07:06.028011,2024-01-07 03:27:06.028011,20,P3 Medium,Network,analytics-engine,host-011,Network Failure,resolved,8,47,981,2142,19.3,63.8,51.5,16846.0,2
INC-004839,2024-01-07 03:11:45.089862,2024-01-07 03:28:45.089862,17,P4 Low,Application,notification-service,host-041,Memory Leak,mitigated,1,2,314,3200,14.2,94.8,68.8,825.0,4
INC-001257,2024-01-07 03:54:21.076438,2024-01-07 04:17:21.076438,23,P4 Low,Compute,order-service,host-042,Service Crash,resolved,5,30,279,310,16.5,43.1,36.4,926.0,2
INC-004126,2024-01-07 03:56:02.025400,2024-01-07 06:24:02.025400,148,P2 High,Application,api-gateway,host-032,Memory Leak,resolved,47,4764,549,3035,19.1,91.3,13.0,741.0,1
INC-002542,2024-01-07 04:16:37.539709,2024-01-07 05:10:37.539709,54,P4 Low,Compute,cache-cluster,host-036,CPU Saturation,investigating,2,28,772,4739,64.4,10.9,13.6,567.0,3
INC-003286,2024-01-07 06:42:22.118200,2024-01-07 07:09:22.118200,27,P4 Low,Storage,auth-service,host-006,Service Crash,resolved,2,63,703,4490,50.4,31.8,64.9,443.0,3
INC-004192,2024-01-07 07:01:14.678144,2024-01-07 08:17:14.678144,76,P3 Medium,Application,inventory-api,host-020,Memory Leak,resolved,7,33,895,2256,37.5,87.8,45.4,972.0,1
INC-000224,2024-01-07 07:08:39.398471,2024-01-07 07:27:39.398471,19,P3 Medium,Network,reporting-service,host-001,Network Failure,resolved,4,20,296,4772,37.2,34.0,11.4,11592.0,5
INC-004932,2024-01-07 07:48:48.600295,2024-01-07 14:59:48.600295,431,P1 Critical,Application,api-gateway,host-008,Service Crash,resolved,35,1543,750,3047,21.8,16.7,33.5,909.0,2
INC-004770,2024-01-07 08:48:56.080180,2024-01-07 10:51:56.080180,123,P2 High,Cloud,analytics-engine,host-044,Cloud Resource Exhaustion,resolved,20,4666,759,2224,89.8,22.5,62.2,828.0,1
INC-002193,2024-01-07 10:00:33.449931,2024-01-07 10:17:33.449931,17,P4 Low,Application,cache-cluster,host-016,Memory Leak,mitigated,5,95,242,1314,10.8,78.8,18.6,648.0,3
INC-000937,2024-01-07 10:24:47.935910,2024-01-07 11:38:47.935910,74,P2 High,Cloud,order-service,host-039,Cloud Resource Exhaustion,resolved,37,4520,469,2932,63.9,45.2,56.6,285.0,2
INC-001648,2024-01-07 11:14:34.991324,2024-01-07 12:32:34.991324,78,P3 Medium,Network,auth-service,host-009,Network Failure,mitigated,4,72,499,1586,56.0,21.8,26.8,19935.0,1
INC-003197,2024-01-07 13:43:06.241392,2024-01-07 15:59:06.241392,136,P2 High,Storage,cache-cluster,host-017,Disk Failure,investigating,40,399,246,4468,43.6,45.7,91.2,520.0,8
INC-002785,2024-01-07 14:19:09.040847,2024-01-07 14:49:09.040847,30,P4 Low,Database,inventory-api,host-038,Database Failure,mitigated,3,11,41,2732,51.2,29.9,12.3,2706.0,2
INC-000430,2024-01-07 14:32:20.179367,2024-01-07 15:31:20.179367,59,P3 Medium,Cloud,reporting-service,host-019,CPU Saturation,investigating,7,58,492,4558,84.7,63.6,54.0,653.0,1
INC-000803,2024-01-07 15:30:57.337077,2024-01-07 16:00:57.337077,30,P4 Low,Cloud,payment-gateway,host-035,Cloud Resource Exhaustion,mitigated,10,44,215,1915,77.8,64.6,61.0,228.0,1
INC-000056,2024-01-07 17:48:23.278248,2024-01-07 18:52:23.278248,64,P3 Medium,Storage,notification-service,host-042,Memory Leak,resolved,6,58,449,739,48.0,89.6,16.1,736.0,3
INC-001465,2024-01-07 20:20:43.359526,2024-01-07 21:38:43.359526,78,P2 High,Application,api-gateway,host-047,Service Crash,investigating,13,4916,737,4716,37.1,11.9,51.3,683.0,5
INC-001674,2024-01-07 22:00:37.937535,2024-01-07 22:44:37.937535,44,P4 Low,Compute,payment-gateway,host-038,Memory Leak,mitigated,5,7,804,4766,59.9,81.5,14.7,562.0,6
INC-002918,2024-01-07 23:57:15.188353,2024-01-08 01:23:15.188353,86,P3 Medium,Application,reporting-service,host-036,Service Crash,resolved,9,11,495,2546,54.2,13.0,62.6,564.0,1
INC-004910,2024-01-08 00:27:01.806568,2024-01-08 02:04:01.806568,97,P2 High,Database,cache-cluster,host-023,Database Failure,resolved,23,4399,649,545,56.3,23.3,35.4,7837.0,8
INC-001862,2024-01-08 01:41:53.426177,2024-01-08 05:37:53.426177,236,P2 High,Database,order-service,host-035,CPU Saturation,resolved,30,993,421,1942,95.0,44.0,29.4,547.0,8
INC-003815,2024-01-08 01:45:48.854197,2024-01-08 04:11:48.854197,146,P2 High,Compute,message-broker,host-024,Memory Leak,resolved,21,4573,511,1581,29.9,96.5,58.5,968.0,5
INC-004346,2024-01-08 03:07:59.987312,2024-01-08 05:14:59.987312,127,P2 High,Application,reporting-service,host-010,Service Crash,resolved,8,4067,914,3987,59.7,57.6,12.1,394.0,2
INC-001603,2024-01-08 03:33:29.851623,2024-01-08 04:03:29.851623,30,P4 Low,Application,auth-service,host-050,Service Crash,resolved,3,46,651,2342,44.2,40.0,22.3,773.0,4
INC-004415,2024-01-08 04:04:18.343174,2024-01-08 11:34:18.343174,450,P1 Critical,Application,auth-service,host-041,Database Failure,resolved,29,151,28,3729,26.4,50.6,24.7,13022.0,8
INC-000837,2024-01-08 04:18:46.084693,2024-01-08 05:56:46.084693,98,P3 Medium,Application,analytics-engine,host-023,Database Failure,mitigated,9,62,986,4383,44.7,30.4,56.1,12290.0,2
INC-004938,2024-01-08 04:47:23.221120,2024-01-08 06:39:23.221120,112,P3 Medium,Network,reporting-service,host-020,Network Failure,resolved,5,36,479,1744,21.8,10.7,14.1,18749.0,2
INC-002241,2024-01-08 05:02:45.401330,2024-01-08 06:41:45.401330,99,P3 Medium,Application,auth-service,host-025,Memory Leak,resolved,3,90,465,2311,28.7,99.1,14.2,714.0,2
INC-002547,2024-01-08 08:10:35.393346,2024-01-08 09:05:35.393346,55,P4 Low,Compute,reporting-service,host-046,Network Failure,resolved,1,6,886,3646,22.8,36.6,48.2,4109.0,1
INC-000727,2024-01-08 08:15:27.354316,2024-01-08 09:03:27.354316,48,P3 Medium,Network,analytics-engine,host-002,Service Crash,resolved,5,64,820,2355,55.4,63.6,27.6,574.0,6
INC-003924,2024-01-08 08:58:17.746630,2024-01-08 16:06:17.746630,428,P1 Critical,Cloud,payment-gateway,host-002,Memory Leak,resolved,7,3076,301,3662,19.2,100.0,69.6,900.0,8
INC-002602,2024-01-08 09:47:44.495076,2024-01-08 09:57:44.495076,10,P4 Low,Cloud,inventory-api,host-048,Database Failure,resolved,10,56,892,4374,54.4,45.8,26.4,10893.0,5
INC-003698,2024-01-08 10:31:24.790034,2024-01-08 12:19:24.790034,108,P2 High,Cloud,inventory-api,host-004,CPU Saturation,resolved,23,1561,366,4362,56.3,63.3,11.1,399.0,8
INC-001886,2024-01-08 10:48:09.414735,2024-01-08 17:16:09.414735,388,P1 Critical,Database,cache-cluster,host-012,Memory Leak,resolved,28,2089,532,2256,52.9,72.5,53.5,343.0,3
INC-004326,2024-01-08 11:23:13.136190,2024-01-08 11:40:13.136190,17,P4 Low,Application,auth-service,host-011,Memory Leak,resolved,1,82,272,2182,28.6,82.2,39.3,586.0,7
INC-000121,2024-01-08 11:52:33.221946,2024-01-08 12:34:33.221946,42,P3 Medium,Storage,notification-service,host-022,Disk Failure,mitigated,3,52,608,1410,57.8,46.7,84.1,918.0,3
INC-004021,2024-01-08 12:47:35.301676,2024-01-08 13:06:35.301676,19,P3 Medium,Compute,order-service,host-002,Disk Failure,mitigated,2,31,660,3335,26.3,17.0,84.8,303.0,8
INC-001018,2024-01-08 13:37:48.720984,2024-01-08 19:57:48.720984,380,P1 Critical,Database,notification-service,host-047,Memory Leak,mitigated,22,4358,267,4539,45.7,93.0,11.1,790.0,8
INC-003837,2024-01-08 14:07:35.304626,2024-01-08 15:06:35.304626,59,P4 Low,Network,payment-gateway,host-038,Network Failure,resolved,8,53,171,1891,50.1,38.4,12.6,5945.0,3
INC-004108,2024-01-08 14:24:47.547448,2024-01-08 15:13:47.547448,49,P3 Medium,Compute,auth-service,host-029,Cloud Resource Exhaustion,resolved,10,27,927,1126,90.1,58.2,40.6,471.0,2
INC-002732,2024-01-08 15:18:45.641680,2024-01-08 18:46:45.641680,208,P2 High,Network,order-service,host-001,CPU Saturation,mitigated,14,4350,504,2059,73.2,55.6,40.0,231.0,3
INC-001553,2024-01-08 15:52:39.548149,2024-01-08 16:24:39.548149,32,P4 Low,Compute,payment-gateway,host-040,Network Failure,resolved,5,73,901,4374,13.8,14.5,28.5,10526.0,8
INC-002372,2024-01-08 16:01:37.284549,2024-01-08 17:16:37.284549,75,P3 Medium,Database,message-broker,host-050,Database Failure,mitigated,2,80,57,1438,21.2,46.4,58.5,4835.0,2
INC-002908,2024-01-08 16:06:50.800667,2024-01-08 17:33:50.800667,87,P3 Medium,Storage,reporting-service,host-040,Disk Failure,resolved,4,64,717,4719,24.2,11.4,95.8,758.0,8
INC-001408,2024-01-08 16:22:50.534838,2024-01-08 17:03:50.534838,41,P3 Medium,Application,message-broker,host-003,Network Failure,investigating,6,36,271,3525,28.6,61.2,30.7,8664.0,3
INC-001679,2024-01-08 18:02:37.891305,2024-01-08 18:22:37.891305,20,P3 Medium,Cloud,message-broker,host-009,Disk Failure,resolved,1,33,16,2594,29.1,34.2,84.5,632.0,7
INC-000733,2024-01-08 18:42:45.588005,2024-01-08 22:40:45.588005,238,P2 High,Storage,order-service,host-048,Disk Failure,resolved,9,4783,565,844,34.2,46.8,83.3,183.0,4
INC-001305,2024-01-08 19:02:14.959883,2024-01-08 19:47:14.959883,45,P2 High,Database,auth-service,host-019,Memory Leak,resolved,35,2563,279,4315,24.2,74.7,23.2,749.0,2
INC-000441,2024-01-08 20:56:56.217880,2024-01-08 21:50:56.217880,54,P3 Medium,Database,order-service,host-039,Network Failure,resolved,6,20,908,2826,17.2,33.8,11.3,19349.0,8
INC-002557,2024-01-08 21:38:38.570072,2024-01-08 22:00:38.570072,22,P4 Low,Network,inventory-api,host-033,Network Failure,resolved,4,34,453,1202,22.0,39.8,65.9,12940.0,5
INC-004328,2024-01-08 22:45:10.653151,2024-01-09 00:43:10.653151,118,P2 High,Storage,payment-gateway,host-020,Disk Failure,resolved,15,4798,291,168,30.5,43.2,81.7,731.0,4
INC-004432,2024-01-08 22:58:49.980349,2024-01-09 00:56:49.980349,118,P2 High,Cloud,auth-service,host-014,CPU Saturation,resolved,16,1735,792,2747,86.1,40.2,62.4,701.0,3
INC-004040,2024-01-08 23:59:34.765320,2024-01-09 03:47:34.765320,228,P2 High,Compute,notification-service,host-037,CPU Saturation,resolved,41,3993,823,1488,55.9,50.2,52.2,965.0,8
INC-002643,2024-01-09 00:36:09.090337,2024-01-09 01:25:09.090337,49,P4 Low,Application,reporting-service,host-019,Kubernetes Pod Failure,mitigated,2,20,115,4326,44.6,20.3,19.4,522.0,7
INC-002306,2024-01-09 02:41:44.045101,2024-01-09 08:43:44.045101,362,P1 Critical,Network,payment-gateway,host-013,Memory Leak,resolved,46,3353,590,3984,18.4,79.3,30.2,168.0,5
INC-003247,2024-01-09 02:59:05.312834,2024-01-09 03:33:05.312834,34,P3 Medium,Application,reporting-service,host-042,Network Failure,resolved,6,50,156,4361,17.0,18.0,60.0,13816.0,2
INC-000101,2024-01-09 03:17:21.730516,2024-01-09 04:17:21.730516,60,P3 Medium,Network,inventory-api,host-016,Network Failure,resolved,9,58,919,905,36.4,62.8,31.5,18200.0,4
INC-001097,2024-01-09 04:44:17.801481,2024-01-09 05:03:17.801481,19,P4 Low,Cloud,api-gateway,host-005,Cloud Resource Exhaustion,resolved,2,32,587,1648,62.9,49.2,57.7,108.0,6
INC-004695,2024-01-09 06:09:56.529294,2024-01-09 10:10:56.529294,241,P1 Critical,Application,notification-service,host-018,Service Crash,resolved,37,4203,464,2554,53.4,39.3,12.1,739.0,7
INC-001104,2024-01-09 06:39:23.356090,2024-01-09 08:59:23.356090,140,P2 High,Application,cache-cluster,host-039,Cloud Resource Exhaustion,mitigated,8,3964,727,1503,54.8,49.3,61.7,272.0,4
INC-004215,2024-01-09 07:03:14.620497,2024-01-09 08:28:14.620497,85,P3 Medium,Storage,cache-cluster,host-035,Service Crash,resolved,7,17,76,1493,12.7,19.7,52.3,831.0,8
INC-004776,2024-01-09 09:02:36.811341,2024-01-09 10:01:36.811341,59,P4 Low,Network,order-service,host-020,Database Failure,resolved,8,19,306,4425,13.9,60.6,49.6,2307.0,1
INC-004775,2024-01-09 09:35:11.194971,2024-01-09 11:03:11.194971,88,P3 Medium,Cloud,order-service,host-039,Database Failure,resolved,7,94,358,3253,10.5,52.3,34.1,9546.0,3
INC-004002,2024-01-09 10:12:04.704853,2024-01-09 13:03:04.704853,171,P2 High,Cloud,inventory-api,host-027,Cloud Resource Exhaustion,mitigated,50,1035,921,4252,79.1,50.1,51.9,425.0,3
INC-000867,2024-01-09 10:13:37.662592,2024-01-09 11:33:37.662592,80,P3 Medium,Compute,message-broker,host-045,Network Failure,resolved,8,96,956,3461,32.2,61.3,69.7,3339.0,7
INC-004198,2024-01-09 10:25:05.076240,2024-01-09 12:19:05.076240,114,P3 Medium,Network,auth-service,host-028,Network Failure,investigating,5,76,130,3268,21.1,56.2,56.5,14788.0,1
INC-000551,2024-01-09 11:24:09.827039,2024-01-09 13:37:09.827039,133,P2 High,Compute,message-broker,host-016,Memory Leak,resolved,8,916,624,2036,11.9,95.7,29.8,654.0,7
INC-004366,2024-01-09 11:45:31.527929,2024-01-09 12:35:31.527929,50,P4 Low,Database,payment-gateway,host-011,Database Failure,resolved,7,66,341,3756,16.1,32.5,66.3,8654.0,4
INC-001595,2024-01-09 11:46:33.097525,2024-01-09 15:20:33.097525,214,P2 High,Compute,auth-service,host-004,Memory Leak,investigating,30,4447,323,1569,20.0,91.4,12.5,501.0,1
INC-003540,2024-01-09 12:14:51.493298,2024-01-09 12:43:51.493298,29,P4 Low,Application,inventory-api,host-026,Service Crash,resolved,8,54,913,1633,18.9,39.6,48.3,872.0,7
INC-003585,2024-01-09 12:35:52.444151,2024-01-09 12:54:52.444151,19,P3 Medium,Cloud,auth-service,host-047,CPU Saturation,resolved,3,69,983,3573,92.2,39.3,41.8,559.0,1
INC-003760,2024-01-09 12:55:46.853363,2024-01-09 20:48:46.853363,473,P1 Critical,Network,analytics-engine,host-003,Network Failure,resolved,29,244,601,3784,28.5,46.8,36.2,10899.0,6
INC-003589,2024-01-09 13:21:05.271508,2024-01-09 14:03:05.271508,42,P3 Medium,Cloud,payment-gateway,host-047,Database Failure,mitigated,7,24,184,3499,48.5,54.5,54.6,3889.0,6
INC-003536,2024-01-09 15:16:38.851340,2024-01-09 15:57:38.851340,41,P3 Medium,Cloud,auth-service,host-032,Cloud Resource Exhaustion,resolved,8,70,415,2835,97.2,21.6,34.9,500.0,8
INC-004394,2024-01-09 15:20:36.460175,2024-01-09 19:08:36.460175,228,P1 Critical,Compute,inventory-api,host-021,Service Crash,mitigated,47,1744,76,1296,15.3,55.2,58.5,649.0,8
INC-004891,2024-01-09 16:39:46.129871,2024-01-09 17:39:46.129871,60,P4 Low,Cloud,order-service,host-014,Cloud Resource Exhaustion,mitigated,4,41,412,3520,74.1,54.9,60.9,874.0,6
INC-003626,2024-01-09 17:41:48.137258,2024-01-09 19:26:48.137258,105,P3 Medium,Application,api-gateway,host-003,Memory Leak,resolved,8,33,951,3320,20.3,70.5,21.2,533.0,5
