incident_id,root_cause,confidence,contributing_factors,remediation,detection_lag_min,rca_created_at,analyst
INC-000147,Database Failure,0.84,disk I/O saturation; query overload,Restart DB service; check replication lag; restore from backup if needed,10,2024-01-01 02:28:31.646248,on-call-eng
INC-001197,CPU Saturation,0.85,infinite loop; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,9,2024-01-07 03:38:07.871344,on-call-eng
INC-000831,Disk Failure,0.7,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,23,2024-01-07 03:49:43.014215,on-call-eng
INC-000320,Network Failure,0.69,BGP flap; packet loss,Check BGP routes; inspect switch logs; failover to backup link,27,2024-01-07 04:20:06.028011,on-call-eng
INC-004839,Memory Leak,0.94,finalizer queue buildup; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,3,2024-01-07 04:55:45.089862,auto-ml
INC-001257,Service Crash,0.67,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,14,2024-01-07 06:14:21.076438,auto-ml
INC-004126,Memory Leak,0.88,finalizer queue buildup; object retention,Rolling restart of affected pods; increase heap limits; profile GC,2,2024-01-07 07:11:02.025400,auto-ml
INC-002542,CPU Saturation,0.77,GC thrashing; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,27,2024-01-07 06:28:37.539709,auto-ml
INC-003286,Service Crash,0.75,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,6,2024-01-07 08:57:22.118200,on-call-eng
INC-004192,Memory Leak,0.78,object retention; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,10,2024-01-07 10:10:14.678144,auto-ml
INC-000224,Network Failure,0.74,link congestion; packet loss,Check BGP routes; inspect switch logs; failover to backup link,17,2024-01-07 08:11:39.398471,on-call-eng
INC-004932,Service Crash,0.71,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,29,2024-01-07 16:16:48.600295,sre-team
INC-004770,Cloud Resource Exhaustion,0.82,vCPU quota hit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,10,2024-01-07 12:26:56.080180,on-call-eng
INC-002193,Memory Leak,0.84,object retention; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,3,2024-01-07 11:18:33.449931,sre-team
INC-000937,Cloud Resource Exhaustion,0.79,IP exhaustion; EBS limit,Request quota increase; release idle resources; enable auto-scaling,10,2024-01-07 11:56:47.935910,sre-team
INC-001648,Network Failure,0.85,packet loss; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,17,2024-01-07 13:22:34.991324,sre-team
INC-003197,Disk Failure,0.8,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,18,2024-01-07 16:24:06.241392,auto-ml
INC-002785,Database Failure,0.65,replication lag; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,29,2024-01-07 16:24:09.040847,auto-ml
INC-000430,CPU Saturation,0.69,infinite loop; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,2,2024-01-07 17:08:20.179367,sre-team
INC-000803,Cloud Resource Exhaustion,0.88,IP exhaustion; vCPU quota hit,Request quota increase; release idle resources; enable auto-scaling,9,2024-01-07 17:42:57.337077,auto-ml
INC-000056,Memory Leak,0.75,finalizer queue buildup; object retention,Rolling restart of affected pods; increase heap limits; profile GC,16,2024-01-07 19:57:23.278248,auto-ml
INC-001465,Service Crash,0.76,OOM kill; dependency timeout cascade,Redeploy service; inspect core dumps; check dependency health,16,2024-01-07 23:13:43.359526,auto-ml
INC-001674,Memory Leak,0.95,finalizer queue buildup; object retention,Rolling restart of affected pods; increase heap limits; profile GC,3,2024-01-08 00:12:37.937535,auto-ml
INC-002918,Service Crash,0.71,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,1,2024-01-08 02:18:15.188353,sre-team
INC-004910,Database Failure,0.98,disk I/O saturation; replication lag,Restart DB service; check replication lag; restore from backup if needed,23,2024-01-08 03:11:01.806568,on-call-eng
INC-001862,CPU Saturation,0.86,GC thrashing; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,5,2024-01-08 06:57:53.426177,on-call-eng
INC-003815,Memory Leak,0.73,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,16,2024-01-08 05:45:48.854197,on-call-eng
INC-004346,Service Crash,0.77,unhandled exception; OOM kill,Redeploy service; inspect core dumps; check dependency health,8,2024-01-08 06:45:59.987312,sre-team
INC-001603,Service Crash,0.8,unhandled exception; OOM kill,Redeploy service; inspect core dumps; check dependency health,30,2024-01-08 04:08:29.851623,on-call-eng
INC-004415,Database Failure,0.69,replication lag; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,7,2024-01-08 11:52:18.343174,on-call-eng
INC-000837,Database Failure,0.85,replication lag; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,15,2024-01-08 07:10:46.084693,sre-team
INC-004938,Network Failure,0.88,MTU mismatch; link congestion,Check BGP routes; inspect switch logs; failover to backup link,11,2024-01-08 07:51:23.221120,auto-ml
INC-002241,Memory Leak,0.92,finalizer queue buildup; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,8,2024-01-08 08:11:45.401330,auto-ml
INC-002547,Network Failure,0.98,packet loss; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,16,2024-01-08 10:31:35.393346,auto-ml
INC-000727,Service Crash,0.66,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,30,2024-01-08 10:20:27.354316,auto-ml
INC-003924,Memory Leak,0.92,object retention; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,18,2024-01-08 17:38:17.746630,auto-ml
INC-002602,Database Failure,0.96,query overload; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,30,2024-01-08 10:30:44.495076,sre-team
INC-003698,CPU Saturation,0.76,infinite loop; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,12,2024-01-08 13:25:24.790034,on-call-eng
INC-001886,Memory Leak,0.68,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,23,2024-01-08 18:44:09.414735,on-call-eng
INC-004326,Memory Leak,0.92,object retention; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,16,2024-01-08 13:32:13.136190,sre-team
INC-000121,Disk Failure,0.96,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,7,2024-01-08 14:23:33.221946,auto-ml
INC-004021,Disk Failure,0.83,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,23,2024-01-08 14:26:35.301676,sre-team
INC-001018,Memory Leak,0.84,finalizer queue buildup; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,18,2024-01-08 20:33:48.720984,sre-team
INC-003837,Network Failure,0.91,MTU mismatch; link congestion,Check BGP routes; inspect switch logs; failover to backup link,29,2024-01-08 15:57:35.304626,on-call-eng
INC-004108,Cloud Resource Exhaustion,0.65,subnet capacity; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,7,2024-01-08 15:44:47.547448,on-call-eng
INC-002732,CPU Saturation,0.91,GC thrashing; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,26,2024-01-08 20:27:45.641680,on-call-eng
INC-001553,Network Failure,0.92,BGP flap; link congestion,Check BGP routes; inspect switch logs; failover to backup link,5,2024-01-08 17:38:39.548149,on-call-eng
INC-002372,Database Failure,0.7,query overload; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,3,2024-01-08 18:46:37.284549,auto-ml
INC-002908,Disk Failure,0.69,filesystem corruption; bad sectors,Replace faulty disk; restore RAID; check smart data,18,2024-01-08 18:00:50.800667,sre-team
INC-001408,Network Failure,0.89,packet loss; link congestion,Check BGP routes; inspect switch logs; failover to backup link,20,2024-01-08 18:17:50.534838,sre-team
INC-001679,Disk Failure,0.69,bad sectors; RAID degradation,Replace faulty disk; restore RAID; check smart data,7,2024-01-08 18:27:37.891305,on-call-eng
INC-000733,Disk Failure,0.85,filesystem corruption; bad sectors,Replace faulty disk; restore RAID; check smart data,6,2024-01-08 23:05:45.588005,auto-ml
INC-001305,Memory Leak,0.77,object retention; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,4,2024-01-08 20:56:14.959883,auto-ml
INC-000441,Network Failure,0.8,MTU mismatch; link congestion,Check BGP routes; inspect switch logs; failover to backup link,2,2024-01-08 23:50:56.217880,auto-ml
INC-002557,Network Failure,0.88,MTU mismatch; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,9,2024-01-08 23:43:38.570072,auto-ml
INC-004328,Disk Failure,0.93,RAID degradation; filesystem corruption,Replace faulty disk; restore RAID; check smart data,23,2024-01-09 01:57:10.653151,sre-team
INC-004432,CPU Saturation,0.69,infinite loop; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,24,2024-01-09 02:28:49.980349,auto-ml
INC-004040,CPU Saturation,0.72,infinite loop; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,3,2024-01-09 04:17:34.765320,on-call-eng
INC-002643,Kubernetes Pod Failure,0.99,image pull error; OOMKilled,Describe pod events; check resource quotas; inspect image pull logs,17,2024-01-09 02:53:09.090337,sre-team
INC-002306,Memory Leak,0.82,object retention; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,1,2024-01-09 10:27:44.045101,sre-team
INC-003247,Network Failure,0.77,MTU mismatch; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,16,2024-01-09 05:06:05.312834,sre-team
INC-000101,Network Failure,0.7,packet loss; link congestion,Check BGP routes; inspect switch logs; failover to backup link,21,2024-01-09 04:55:21.730516,auto-ml
INC-001097,Cloud Resource Exhaustion,0.93,EBS limit; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,20,2024-01-09 06:21:17.801481,on-call-eng
INC-004695,Service Crash,0.84,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,29,2024-01-09 11:34:56.529294,sre-team
INC-001104,Cloud Resource Exhaustion,0.91,IP exhaustion; vCPU quota hit,Request quota increase; release idle resources; enable auto-scaling,24,2024-01-09 09:05:23.356090,auto-ml
INC-004215,Service Crash,0.93,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,20,2024-01-09 09:27:14.620497,sre-team
INC-004776,Database Failure,0.8,query overload; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,14,2024-01-09 10:41:36.811341,auto-ml
INC-004775,Database Failure,0.94,deadlock cascade; replication lag,Restart DB service; check replication lag; restore from backup if needed,23,2024-01-09 12:36:11.194971,sre-team
INC-004002,Cloud Resource Exhaustion,0.95,vCPU quota hit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,11,2024-01-09 15:01:04.704853,auto-ml
INC-000867,Network Failure,0.66,link congestion; packet loss,Check BGP routes; inspect switch logs; failover to backup link,12,2024-01-09 12:50:37.662592,sre-team
INC-004198,Network Failure,0.93,packet loss; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,4,2024-01-09 13:41:05.076240,auto-ml
INC-000551,Memory Leak,0.94,finalizer queue buildup; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,13,2024-01-09 13:57:09.827039,auto-ml
INC-004366,Database Failure,0.69,deadlock cascade; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,16,2024-01-09 14:30:31.527929,on-call-eng
INC-001595,Memory Leak,0.98,finalizer queue buildup; object retention,Rolling restart of affected pods; increase heap limits; profile GC,24,2024-01-09 17:00:33.097525,sre-team
INC-003540,Service Crash,0.66,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,1,2024-01-09 14:26:51.493298,sre-team
INC-003585,CPU Saturation,0.88,batch job overrun; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,11,2024-01-09 13:15:52.444151,sre-team
INC-003760,Network Failure,0.93,link congestion; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,22,2024-01-09 22:38:46.853363,auto-ml
INC-003589,Database Failure,0.76,replication lag; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,29,2024-01-09 14:29:05.271508,auto-ml
INC-003536,Cloud Resource Exhaustion,0.68,EBS limit; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,10,2024-01-09 17:54:38.851340,auto-ml
INC-004394,Service Crash,0.77,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,10,2024-01-09 20:17:36.460175,sre-team
INC-004891,Cloud Resource Exhaustion,0.8,EBS limit; vCPU quota hit,Request quota increase; release idle resources; enable auto-scaling,9,2024-01-09 19:24:46.129871,auto-ml
INC-003626,Memory Leak,0.88,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,24,2024-01-09 21:16:48.137258,auto-ml
INC-003080,CPU Saturation,0.67,infinite loop; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,20,2024-01-09 22:39:44.484084,on-call-eng
INC-002017,Disk Failure,0.86,bad sectors; RAID degradation,Replace faulty disk; restore RAID; check smart data,25,2024-01-09 20:55:36.603704,sre-team
INC-003484,Network Failure,0.78,packet loss; link congestion,Check BGP routes; inspect switch logs; failover to backup link,25,2024-01-09 20:47:59.255977,on-call-eng
INC-000029,CPU Saturation,0.71,thread contention; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,17,2024-01-10 00:25:16.453562,sre-team
INC-001395,Cloud Resource Exhaustion,0.77,vCPU quota hit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,17,2024-01-09 23:31:10.123367,on-call-eng
INC-003908,Service Crash,0.93,unhandled exception; OOM kill,Redeploy service; inspect core dumps; check dependency health,8,2024-01-10 08:45:27.768528,auto-ml
INC-001782,Disk Failure,0.98,RAID degradation; bad sectors,Replace faulty disk; restore RAID; check smart data,6,2024-01-10 05:37:09.170423,on-call-eng
