timestamp,alert_id,rule_name,metric,value,threshold,severity,service,host,tower,status,duration_min
2024-01-02 22:46:44.655523,ALT-019086,LowNetworkThroughput,net_in_mbps,14.36,10,P2 High,reporting-service,host-015,Network,resolved,191
2024-01-02 22:48:04.913768,ALT-016216,HighErrorRate,error_rate,9.71,5,P1 Critical,cache-cluster,host-013,Application,firing,220
2024-01-02 23:13:07.892332,ALT-008558,HighErrorRate,error_rate,6.34,5,P3 Medium,analytics-engine,host-021,Application,firing,192
2024-01-02 23:16:12.195228,ALT-018052,DiskFull,disk_util,115.06,90,P3 Medium,cache-cluster,host-013,Storage,firing,6
2024-01-02 23:21:53.644100,ALT-008843,LowNetworkThroughput,net_in_mbps,25.08,10,P1 Critical,reporting-service,host-031,Network,resolved,101
2024-01-02 23:26:18.211150,ALT-014318,HighErrorRate,error_rate,5.53,5,P3 Medium,analytics-engine,host-049,Application,firing,135
2024-01-03 00:05:00.433985,ALT-012540,CloudQuotaExhausted,quota_pct,196.35,90,P1 Critical,message-broker,host-042,Cloud,firing,72
2024-01-03 00:11:17.412655,ALT-019614,HighLatency,latency_ms,2399.9,1000,P1 Critical,analytics-engine,host-008,Application,firing,164
2024-01-03 00:26:44.007607,ALT-000940,HighCPU,cpu_util,94.71,80,P3 Medium,reporting-service,host-007,Compute,resolved,194
2024-01-03 00:45:02.034194,ALT-009301,HighMemory,memory_util,161.51,85,P1 Critical,reporting-service,host-008,Compute,resolved,64
2024-01-03 00:47:10.137688,ALT-015875,HighGCPause,gc_pause_ms,545.7,500,P4 Low,notification-service,host-012,Application,firing,95
2024-01-03 00:53:17.944819,ALT-008987,DBConnectionPool,connection_pct,155.53,80,P1 Critical,cache-cluster,host-016,Database,firing,97
2024-01-03 00:54:32.673754,ALT-014002,LowRequestRate,request_rate,9.81,10,P4 Low,analytics-engine,host-020,Application,firing,17
2024-01-03 01:03:43.190858,ALT-004544,HighLatency,latency_ms,1250.61,1000,P3 Medium,order-service,host-045,Application,resolved,187
2024-01-03 01:08:45.935855,ALT-001130,DBConnectionPool,connection_pct,91.48,80,P3 Medium,api-gateway,host-050,Database,resolved,192
2024-01-03 01:17:19.439829,ALT-004312,HighGCPause,gc_pause_ms,615.34,500,P3 Medium,api-gateway,host-050,Application,resolved,231
2024-01-03 01:32:32.313918,ALT-002884,CloudQuotaExhausted,quota_pct,114.0,90,P3 Medium,notification-service,host-021,Cloud,firing,46
2024-01-03 01:50:05.504876,ALT-005949,DBConnectionPool,connection_pct,183.77,80,P1 Critical,auth-service,host-038,Database,resolved,111
2024-01-03 01:57:36.191724,ALT-015737,HighErrorRate,error_rate,4.57,5,P4 Low,inventory-api,host-034,Application,resolved,41
2024-01-03 02:00:03.386085,ALT-006137,DiskFull,disk_util,98.64,90,P4 Low,reporting-service,host-002,Storage,resolved,183
2024-01-03 02:32:25.977564,ALT-006512,HighMemory,memory_util,205.91,85,P1 Critical,auth-service,host-018,Compute,resolved,85
2024-01-03 02:33:33.584126,ALT-004830,HighErrorRate,error_rate,5.55,5,P3 Medium,cache-cluster,host-050,Application,resolved,213
2024-01-03 02:55:42.879388,ALT-014728,DBConnectionPool,connection_pct,149.93,80,P1 Critical,auth-service,host-032,Database,firing,134
2024-01-03 03:02:55.102140,ALT-016328,HighCPU,cpu_util,76.83,80,P4 Low,analytics-engine,host-022,Compute,firing,70
2024-01-03 03:14:08.358260,ALT-013386,HighCPU,cpu_util,88.95,80,P3 Medium,api-gateway,host-046,Compute,firing,137
2024-01-03 03:14:38.920037,ALT-011057,PodCrashLoop,restart_count,3.44,3,P3 Medium,api-gateway,host-044,Cloud,resolved,154
2024-01-03 03:48:15.857657,ALT-012748,HighErrorRate,error_rate,5.19,5,P4 Low,inventory-api,host-009,Application,firing,179
2024-01-03 03:50:53.823512,ALT-003473,CloudQuotaExhausted,quota_pct,117.58,90,P3 Medium,payment-gateway,host-037,Cloud,firing,181
2024-01-03 03:56:22.159459,ALT-003421,CloudQuotaExhausted,quota_pct,89.74,90,P4 Low,payment-gateway,host-039,Cloud,firing,15
2024-01-03 04:10:13.460453,ALT-013437,LowNetworkThroughput,net_in_mbps,26.47,10,P1 Critical,reporting-service,host-031,Network,resolved,210
2024-01-03 04:25:25.535584,ALT-017010,PodCrashLoop,restart_count,2.97,3,P4 Low,notification-service,host-050,Cloud,firing,154
2024-01-03 04:34:08.242042,ALT-006887,DiskFull,disk_util,85.16,90,P4 Low,inventory-api,host-022,Storage,resolved,120
2024-01-03 04:52:02.308020,ALT-014708,HighMemory,memory_util,100.55,85,P3 Medium,analytics-engine,host-006,Compute,firing,53
2024-01-03 04:55:54.905293,ALT-016262,NetworkPacketLoss,packet_loss_pct,5.41,5,P4 Low,api-gateway,host-010,Network,firing,175
2024-01-03 05:03:50.300032,ALT-002648,HighCPU,cpu_util,72.88,80,P4 Low,order-service,host-027,Compute,firing,240
2024-01-03 05:37:24.548588,ALT-012450,HighLatency,latency_ms,1233.13,1000,P3 Medium,reporting-service,host-001,Application,resolved,44
2024-01-03 05:37:55.795832,ALT-008324,DBConnectionPool,connection_pct,80.8,80,P4 Low,api-gateway,host-037,Database,resolved,36
2024-01-03 05:39:08.157730,ALT-001639,HighLatency,latency_ms,1534.07,1000,P2 High,reporting-service,host-048,Application,firing,50
2024-01-03 05:56:05.800538,ALT-006599,HighLatency,latency_ms,1235.56,1000,P3 Medium,order-service,host-042,Application,resolved,116
2024-01-03 05:59:53.201687,ALT-003075,NetworkPacketLoss,packet_loss_pct,7.87,5,P2 High,inventory-api,host-024,Network,firing,148
2024-01-03 06:00:51.921288,ALT-011797,HighErrorRate,error_rate,6.47,5,P3 Medium,notification-service,host-046,Application,resolved,22
2024-01-03 06:12:10.170434,ALT-004415,CloudQuotaExhausted,quota_pct,235.92,90,P1 Critical,auth-service,host-017,Cloud,resolved,183
2024-01-03 06:50:46.049482,ALT-007593,HighErrorRate,error_rate,10.31,5,P1 Critical,cache-cluster,host-021,Application,firing,129
2024-01-03 06:55:21.489545,ALT-003089,DiskFull,disk_util,101.08,90,P3 Medium,message-broker,host-014,Storage,resolved,212
2024-01-03 07:19:01.053919,ALT-012539,HighMemory,memory_util,169.93,85,P1 Critical,payment-gateway,host-026,Compute,resolved,162
2024-01-03 07:33:14.005411,ALT-011570,NetworkPacketLoss,packet_loss_pct,6.18,5,P3 Medium,reporting-service,host-038,Network,resolved,208
2024-01-03 07:37:23.592310,ALT-005802,DiskFull,disk_util,87.48,90,P4 Low,api-gateway,host-043,Storage,resolved,240
2024-01-03 07:45:33.683007,ALT-019574,HighLatency,latency_ms,1003.7,1000,P4 Low,payment-gateway,host-017,Application,resolved,130
2024-01-03 07:46:55.123406,ALT-012462,LowNetworkThroughput,net_in_mbps,10.91,10,P4 Low,inventory-api,host-007,Network,firing,70
2024-01-03 07:51:24.611383,ALT-001708,HighGCPause,gc_pause_ms,931.94,500,P1 Critical,analytics-engine,host-005,Application,firing,211
2024-01-03 08:02:23.902470,ALT-012486,DiskFull,disk_util,136.28,90,P2 High,payment-gateway,host-016,Storage,firing,21
2024-01-03 08:08:57.832271,ALT-017460,HighErrorRate,error_rate,7.96,5,P2 High,inventory-api,host-027,Application,resolved,195
2024-01-03 08:22:35.406726,ALT-007316,LowNetworkThroughput,net_in_mbps,9.34,10,P4 Low,inventory-api,host-038,Network,firing,150
2024-01-03 08:49:30.945442,ALT-014397,DiskFull,disk_util,143.13,90,P2 High,analytics-engine,host-044,Storage,firing,210
2024-01-03 09:04:12.940561,ALT-001941,HighCPU,cpu_util,147.82,80,P1 Critical,reporting-service,host-020,Compute,firing,43
2024-01-03 09:11:57.852410,ALT-013607,HighMemory,memory_util,102.33,85,P3 Medium,reporting-service,host-002,Compute,firing,178
2024-01-03 09:13:29.917727,ALT-002267,HighGCPause,gc_pause_ms,454.71,500,P4 Low,inventory-api,host-038,Application,firing,147
2024-01-03 09:21:37.476064,ALT-006804,HighLatency,latency_ms,1087.24,1000,P4 Low,inventory-api,host-017,Application,resolved,21
2024-01-03 09:46:19.876325,ALT-011105,HighCPU,cpu_util,153.2,80,P1 Critical,auth-service,host-027,Compute,resolved,180
2024-01-03 09:54:22.283138,ALT-017232,HighErrorRate,error_rate,12.16,5,P1 Critical,api-gateway,host-022,Application,resolved,197
2024-01-03 10:01:58.368974,ALT-014164,DBConnectionPool,connection_pct,111.98,80,P3 Medium,inventory-api,host-003,Database,firing,220
2024-01-03 10:18:43.346595,ALT-015682,LowRequestRate,request_rate,11.53,10,P3 Medium,inventory-api,host-013,Application,firing,8
2024-01-03 10:25:26.585005,ALT-012910,DBConnectionPool,connection_pct,130.38,80,P2 High,cache-cluster,host-009,Database,firing,222
2024-01-03 10:26:02.796765,ALT-006635,LowRequestRate,request_rate,15.34,10,P2 High,auth-service,host-035,Application,firing,84
2024-01-03 10:57:33.926519,ALT-015000,PodCrashLoop,restart_count,7.38,3,P1 Critical,analytics-engine,host-038,Cloud,firing,219
2024-01-03 11:02:05.685795,ALT-002942,NetworkPacketLoss,packet_loss_pct,6.41,5,P3 Medium,api-gateway,host-002,Network,firing,72
2024-01-03 11:05:34.799264,ALT-018450,PodCrashLoop,restart_count,4.93,3,P2 High,inventory-api,host-020,Cloud,firing,216
2024-01-03 11:07:51.712551,ALT-013876,LowNetworkThroughput,net_in_mbps,14.27,10,P2 High,message-broker,host-002,Network,firing,21
2024-01-03 11:22:31.873409,ALT-012201,CloudQuotaExhausted,quota_pct,142.4,90,P2 High,payment-gateway,host-021,Cloud,firing,7
2024-01-03 11:28:05.352186,ALT-018340,LowNetworkThroughput,net_in_mbps,21.29,10,P1 Critical,notification-service,host-028,Network,firing,203
2024-01-03 11:36:30.479516,ALT-011698,HighMemory,memory_util,78.68,85,P4 Low,inventory-api,host-034,Compute,resolved,100
2024-01-03 11:37:01.306101,ALT-006786,PodCrashLoop,restart_count,5.41,3,P1 Critical,api-gateway,host-009,Cloud,resolved,221
2024-01-03 11:45:50.568452,ALT-003387,HighMemory,memory_util,103.36,85,P3 Medium,api-gateway,host-003,Compute,firing,141
2024-01-03 11:51:41.581154,ALT-008156,LowRequestRate,request_rate,12.51,10,P3 Medium,analytics-engine,host-014,Application,firing,99
2024-01-03 12:01:49.612912,ALT-016208,HighMemory,memory_util,88.55,85,P4 Low,order-service,host-004,Compute,firing,218
2024-01-03 13:03:30.166425,ALT-003236,HighGCPause,gc_pause_ms,553.04,500,P3 Medium,auth-service,host-010,Application,firing,233
2024-01-03 13:42:22.540955,ALT-013411,HighCPU,cpu_util,125.06,80,P2 High,auth-service,host-027,Compute,firing,212
2024-01-03 14:11:14.763621,ALT-018545,HighGCPause,gc_pause_ms,744.44,500,P2 High,api-gateway,host-011,Application,resolved,1
2024-01-03 14:11:39.184752,ALT-005797,HighGCPause,gc_pause_ms,525.79,500,P4 Low,notification-service,host-029,Application,resolved,174
2024-01-03 14:24:01.058542,ALT-008285,HighErrorRate,error_rate,7.93,5,P2 High,analytics-engine,host-033,Application,resolved,36
2024-01-03 14:30:42.174619,ALT-001257,HighCPU,cpu_util,120.9,80,P2 High,message-broker,host-023,Compute,firing,6
2024-01-03 14:34:47.053693,ALT-003484,HighErrorRate,error_rate,7.97,5,P2 High,inventory-api,host-043,Application,resolved,25
2024-01-03 14:58:12.775625,ALT-013186,HighGCPause,gc_pause_ms,633.97,500,P3 Medium,inventory-api,host-014,Application,resolved,149
2024-01-03 15:08:13.602445,ALT-003394,LowNetworkThroughput,net_in_mbps,12.17,10,P3 Medium,payment-gateway,host-012,Network,resolved,71
2024-01-03 15:47:04.762650,ALT-019756,HighGCPause,gc_pause_ms,584.27,500,P3 Medium,api-gateway,host-034,Application,firing,208
2024-01-03 15:52:08.733550,ALT-011573,HighLatency,latency_ms,1078.29,1000,P4 Low,message-broker,host-001,Application,firing,78
2024-01-03 16:00:16.452358,ALT-005278,CloudQuotaExhausted,quota_pct,115.47,90,P3 Medium,auth-service,host-039,Cloud,firing,7
2024-01-03 16:26:03.386839,ALT-009497,HighErrorRate,error_rate,6.03,5,P3 Medium,api-gateway,host-030,Application,firing,200
2024-01-03 16:30:07.952830,ALT-018326,DiskFull,disk_util,118.79,90,P3 Medium,message-broker,host-022,Storage,firing,50
2024-01-03 16:46:21.909126,ALT-018050,LowRequestRate,request_rate,19.65,10,P1 Critical,cache-cluster,host-031,Application,firing,15
2024-01-03 16:48:59.833624,ALT-015655,LowNetworkThroughput,net_in_mbps,27.25,10,P1 Critical,api-gateway,host-009,Network,firing,64
2024-01-03 17:20:26.538132,ALT-013380,HighLatency,latency_ms,2655.15,1000,P1 Critical,message-broker,host-040,Application,firing,148
2024-01-03 17:20:34.475928,ALT-009609,PodCrashLoop,restart_count,4.43,3,P2 High,auth-service,host-033,Cloud,resolved,36
2024-01-03 17:25:18.298515,ALT-018493,LowNetworkThroughput,net_in_mbps,19.32,10,P1 Critical,analytics-engine,host-006,Network,firing,238
2024-01-03 17:32:52.454539,ALT-000793,DiskFull,disk_util,125.5,90,P3 Medium,inventory-api,host-020,Storage,firing,20
2024-01-03 17:52:12.331984,ALT-011037,DBConnectionPool,connection_pct,114.26,80,P2 High,reporting-service,host-004,Database,resolved,23
2024-01-03 17:52:37.927475,ALT-002206,DBConnectionPool,connection_pct,121.72,80,P2 High,order-service,host-024,Database,firing,223
2024-01-03 18:03:54.331653,ALT-013499,HighErrorRate,error_rate,5.05,5,P4 Low,cache-cluster,host-002,Application,firing,66
2024-01-03 18:04:19.375786,ALT-008940,LowNetworkThroughput,net_in_mbps,9.31,10,P4 Low,message-broker,host-010,Network,resolved,47
2024-01-03 18:23:53.732869,ALT-007023,HighMemory,memory_util,202.0,85,P1 Critical,message-broker,host-010,Compute,resolved,42
2024-01-03 18:29:14.885013,ALT-019748,HighCPU,cpu_util,129.84,80,P2 High,inventory-api,host-016,Compute,firing,46
2024-01-03 18:31:10.378594,ALT-015198,LowNetworkThroughput,net_in_mbps,15.37,10,P2 High,notification-service,host-025,Network,firing,95
2024-01-03 18:36:33.347253,ALT-008230,HighLatency,latency_ms,1216.55,1000,P3 Medium,api-gateway,host-039,Application,resolved,205
2024-01-03 18:45:30.763429,ALT-002241,HighGCPause,gc_pause_ms,618.93,500,P3 Medium,analytics-engine,host-046,Application,resolved,3
2024-01-03 19:22:52.274877,ALT-009561,LowRequestRate,request_rate,18.82,10,P1 Critical,cache-cluster,host-027,Application,firing,205
2024-01-03 19:29:14.819397,ALT-017465,HighMemory,memory_util,138.0,85,P2 High,cache-cluster,host-016,Compute,firing,7
2024-01-03 19:32:39.244000,ALT-018106,HighMemory,memory_util,106.99,85,P3 Medium,api-gateway,host-012,Compute,resolved,60
2024-01-03 19:43:08.627778,ALT-010745,PodCrashLoop,restart_count,5.81,3,P1 Critical,notification-service,host-028,Cloud,firing,194
2024-01-03 19:45:46.426101,ALT-003537,HighCPU,cpu_util,93.93,80,P3 Medium,cache-cluster,host-018,Compute,firing,60
2024-01-03 20:14:48.003804,ALT-005857,PodCrashLoop,restart_count,3.14,3,P4 Low,inventory-api,host-042,Cloud,firing,12
2024-01-03 20:15:26.911672,ALT-001191,DiskFull,disk_util,145.63,90,P2 High,cache-cluster,host-036,Storage,firing,156
2024-01-03 20:42:57.254216,ALT-017068,DiskFull,disk_util,169.39,90,P1 Critical,api-gateway,host-033,Storage,firing,1
2024-01-03 21:27:43.389589,ALT-014759,CloudQuotaExhausted,quota_pct,110.01,90,P3 Medium,analytics-engine,host-024,Cloud,firing,98
2024-01-03 21:33:44.846267,ALT-013683,LowRequestRate,request_rate,23.82,10,P1 Critical,api-gateway,host-012,Application,firing,48
2024-01-03 21:53:52.732642,ALT-015368,NetworkPacketLoss,packet_loss_pct,7.74,5,P2 High,auth-service,host-036,Network,firing,74
2024-01-03 21:56:13.641624,ALT-005534,PodCrashLoop,restart_count,3.01,3,P4 Low,analytics-engine,host-042,Cloud,firing,147
2024-01-03 22:02:11.570399,ALT-016006,HighCPU,cpu_util,189.29,80,P1 Critical,auth-service,host-032,Compute,resolved,221
2024-01-03 22:29:37.429839,ALT-009134,HighGCPause,gc_pause_ms,936.48,500,P1 Critical,order-service,host-007,Application,firing,49
2024-01-03 22:32:58.685693,ALT-008183,HighErrorRate,error_rate,11.29,5,P1 Critical,message-broker,host-045,Application,firing,219
2024-01-03 22:43:16.915245,ALT-015745,DiskFull,disk_util,133.16,90,P2 High,analytics-engine,host-006,Storage,firing,193
2024-01-03 23:13:31.400223,ALT-011935,DBConnectionPool,connection_pct,149.76,80,P1 Critical,reporting-service,host-044,Database,firing,125
2024-01-03 23:40:23.072805,ALT-012909,HighCPU,cpu_util,92.71,80,P3 Medium,analytics-engine,host-016,Compute,resolved,67
2024-01-03 23:50:02.459110,ALT-010074,HighMemory,memory_util,135.79,85,P2 High,notification-service,host-011,Compute,firing,60
2024-01-04 00:09:59.605660,ALT-018707,HighGCPause,gc_pause_ms,1240.49,500,P1 Critical,api-gateway,host-025,Application,firing,125
2024-01-04 00:42:09.730086,ALT-003320,PodCrashLoop,restart_count,6.24,3,P1 Critical,api-gateway,host-047,Cloud,firing,19
2024-01-04 01:00:19.602370,ALT-007157,LowNetworkThroughput,net_in_mbps,11.21,10,P3 Medium,api-gateway,host-036,Network,firing,165
2024-01-04 01:09:29.077740,ALT-012075,HighMemory,memory_util,163.48,85,P1 Critical,cache-cluster,host-015,Compute,firing,185
2024-01-04 01:22:43.349940,ALT-019487,CloudQuotaExhausted,quota_pct,144.39,90,P2 High,payment-gateway,host-023,Cloud,resolved,201
2024-01-04 01:23:26.063261,ALT-006630,HighErrorRate,error_rate,9.86,5,P1 Critical,auth-service,host-014,Application,firing,139
2024-01-04 01:33:21.150694,ALT-005489,PodCrashLoop,restart_count,3.63,3,P3 Medium,message-broker,host-019,Cloud,firing,106
2024-01-04 01:45:39.471495,ALT-010760,CloudQuotaExhausted,quota_pct,113.24,90,P3 Medium,payment-gateway,host-023,Cloud,resolved,143
2024-01-04 02:07:25.643013,ALT-001432,HighMemory,memory_util,86.6,85,P4 Low,analytics-engine,host-034,Compute,firing,25
2024-01-04 02:07:47.106448,ALT-004281,NetworkPacketLoss,packet_loss_pct,7.13,5,P2 High,cache-cluster,host-013,Network,resolved,152
2024-01-04 02:16:06.626018,ALT-007744,LowNetworkThroughput,net_in_mbps,11.77,10,P3 Medium,message-broker,host-023,Network,resolved,113
2024-01-04 02:27:05.162201,ALT-002502,DiskFull,disk_util,81.92,90,P4 Low,notification-service,host-017,Storage,resolved,40
2024-01-04 02:29:47.764900,ALT-010967,HighGCPause,gc_pause_ms,515.86,500,P4 Low,payment-gateway,host-010,Application,firing,74
2024-01-04 02:36:16.802871,ALT-000091,HighErrorRate,error_rate,7.4,5,P2 High,analytics-engine,host-012,Application,resolved,151
2024-01-04 02:53:01.141360,ALT-003862,NetworkPacketLoss,packet_loss_pct,10.15,5,P1 Critical,auth-service,host-011,Network,resolved,56
2024-01-04 03:22:26.363020,ALT-019481,LowRequestRate,request_rate,15.85,10,P2 High,analytics-engine,host-010,Application,resolved,233
2024-01-04 03:38:09.561666,ALT-019784,LowNetworkThroughput,net_in_mbps,20.57,10,P1 Critical,order-service,host-035,Network,resolved,22
2024-01-04 03:39:18.286202,ALT-017540,NetworkPacketLoss,packet_loss_pct,4.92,5,P4 Low,message-broker,host-047,Network,firing,209
2024-01-04 03:41:07.141292,ALT-018409,HighLatency,latency_ms,1631.28,1000,P2 High,cache-cluster,host-014,Application,resolved,131
2024-01-04 03:46:09.865554,ALT-009779,LowRequestRate,request_rate,19.06,10,P1 Critical,auth-service,host-020,Application,resolved,60
2024-01-04 03:51:34.730260,ALT-003280,DBConnectionPool,connection_pct,194.78,80,P1 Critical,auth-service,host-010,Database,resolved,231
2024-01-04 04:29:54.943021,ALT-016678,HighGCPause,gc_pause_ms,1160.36,500,P1 Critical,auth-service,host-017,Application,firing,10
2024-01-04 04:30:54.754553,ALT-019773,CloudQuotaExhausted,quota_pct,114.84,90,P3 Medium,reporting-service,host-046,Cloud,firing,126
2024-01-04 04:37:03.538012,ALT-013219,DiskFull,disk_util,82.93,90,P4 Low,auth-service,host-027,Storage,firing,160
2024-01-04 04:44:33.940991,ALT-016986,LowRequestRate,request_rate,15.22,10,P2 High,inventory-api,host-042,Application,resolved,141
2024-01-04 04:50:33.105999,ALT-007635,DiskFull,disk_util,87.86,90,P4 Low,message-broker,host-039,Storage,firing,28
2024-01-04 04:52:08.712703,ALT-004971,CloudQuotaExhausted,quota_pct,103.58,90,P3 Medium,notification-service,host-017,Cloud,resolved,49
2024-01-04 04:58:12.256370,ALT-011108,HighErrorRate,error_rate,5.43,5,P4 Low,api-gateway,host-033,Application,firing,230
